Index,ex_scene_encode,ex_scene_size,ex_object_encode,ex_object_size,ex_target_pos,ex_condition_encode,ex_lure,ex_lure_size,ex_lure_pos,ex_new,ex_new_scene_size,jitter_ITI,thisN,thisTrialN,thisRepN,slider_example.response,slider_example.rt,key_ex_rate.keys,key_ex_rate.rt,key_ex_rate.duration,Scene,Scene_Size,Condition_Encode,Object_Encode,Object_Size,Condition_Old,Correct_Key_Old,Obj_Lure,Lure_size,Target_pos,Lure_pos,Correct_key_AFC,slider_cong.response,slider_cong.rt,key_rate.keys,key_rate.rt,key_rate.duration,ex_scene_old_new,scene_size,condition_encode,key_ex_old.keys,key_ex_old.rt,key_ex_old.duration,key_item.keys,key_item.corr,key_item.rt,key_item.duration,key_ex_2AFC.keys,key_ex_2AFC.rt,key_ex_2AFC.duration,key_2AFC.keys,key_2AFC.corr,key_2AFC.rt,key_2AFC.duration,exemplo_PAL.thisRepN,exemplo_PAL.thisTrialN,exemplo_PAL.thisN,exemplo_PAL.thisIndex,trial_encode.thisRepN,trial_encode.thisTrialN,trial_encode.thisN,trial_encode.thisIndex,trial_ex_old.thisRepN,trial_ex_old.thisTrialN,trial_ex_old.thisN,trial_ex_old.thisIndex,trial_item.thisRepN,trial_item.thisTrialN,trial_item.thisN,trial_item.thisIndex,trial_ex_2AFC.thisRepN,trial_ex_2AFC.thisTrialN,trial_ex_2AFC.thisN,trial_ex_2AFC.thisIndex,trial_asso.thisRepN,trial_asso.thisTrialN,trial_asso.thisN,trial_asso.thisIndex,thisRow.t,notes,Welcome.started,text_hi.started,key_welcome.started,Welcome.stopped,Explanation_PAL.started,text_Explain_PAL.started,key_explain_PAL.started,Explanation_PAL.stopped,Explain_Rating.started,text_explain_rate.started,key_explain_rate.started,Explain_Rating.stopped,blank.started,image_blank.started,cross_25.started,cross_25.stopped,image_blank.stopped,blank.stopped,Example_PAL.started,image_ex_scene.started,image_ex_object.started,slider_example.started,text_example.started,key_ex_rate.started,slider_example.stopped,text_example.stopped,key_ex_rate.stopped,Example_PAL.stopped,exemplo_PAL.slider_example.response,exemplo_PAL.slider_example.rt,exemplo_PAL.key_ex_rate.keys,exemplo_PAL.key_ex_rate.rt,exemplo_PAL.key_ex_rate.duration,Start_PAL.started,text_end_ex.started,text_start_PAL.started,key_start_PAL.started,text_end_ex.stopped,Start_PAL.stopped,key_start_PAL.keys,key_start_PAL.rt,key_start_PAL.duration,Encode.started,image_scene_encode.started,image_object_encode.started,text_rating.started,slider_cong.started,key_rate.started,text_rating.stopped,slider_cong.stopped,key_rate.stopped,Encode.stopped,trial_encode.slider_cong.response,trial_encode.slider_cong.rt,trial_encode.key_rate.keys,trial_encode.key_rate.rt,trial_encode.key_rate.duration,image_scene_encode.stopped,image_object_encode.stopped,Pause_1.started,text_pausa1.started,Pause_1.stopped,n_trials_total,n_go,n_nogo,hits,misses,correct_rejections,false_alarms,go_accuracy_percent,nogo_accuracy_percent,mean_rt_go_correct,Go_Nogo_task.started,Go_Nogo_task.stopped,Cog_Oral.started,text_endGo.started,text_endGo.stopped,text_call.started,key_end_cog.started,text_call.stopped,Cog_Oral.stopped,key_end_cog.keys,key_end_cog.rt,key_end_cog.duration,Retomar.started,text_retomar.started,key_resp.started,Retomar.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Explanation_Recall.started,text_explain_recall.started,key_continue.started,Explanation_Recall.stopped,Explain_Old_New.started,text_explain_old_new.started,key_explain_old.started,Explain_Old_New.stopped,key_explain_old.keys,key_explain_old.rt,key_explain_old.duration,Exemplo_old.started,image_exemplo_old_new.started,key_ex_old.started,text_ex_old.started,Exemplo_old.stopped,trial_ex_old.key_ex_old.keys,trial_ex_old.key_ex_old.rt,trial_ex_old.key_ex_old.duration,Start_Recall.started,text_start_recall.started,key_start_recall.started,Start_Recall.stopped,key_start_recall.keys,key_start_recall.rt,key_start_recall.duration,Old_New_Task.started,image_old_new.started,key_item.started,text_item.started,Old_New_Task.stopped,trial_item.key_item.keys,trial_item.key_item.corr,trial_item.key_item.rt,trial_item.key_item.duration,image_old_new.stopped,key_item.stopped,text_item.stopped,End_Old_New.started,text_end_item.started,key_resp_2.started,End_Old_New.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Explain_2AFC.started,text_explain_2afc.started,key_end_explain_2afc.started,Explain_2AFC.stopped,key_end_explain_2afc.keys,key_end_explain_2afc.rt,key_end_explain_2afc.duration,Exemplo_2AFC.started,image_ex_2AFC.started,image_ex_target.started,image_ex_lure.started,key_ex_2AFC.started,Exemplo_2AFC.stopped,trial_ex_2AFC.key_ex_2AFC.keys,trial_ex_2AFC.key_ex_2AFC.rt,trial_ex_2AFC.key_ex_2AFC.duration,trial_2AFC.started,image_scene_2AFC.started,key_2AFC.started,image_target.started,image_lure.started,trial_2AFC.stopped,trial_asso.key_2AFC.keys,trial_asso.key_2AFC.corr,trial_asso.key_2AFC.rt,trial_asso.key_2AFC.duration,image_scene_2AFC.stopped,key_2AFC.stopped,image_target.stopped,image_lure.stopped,end.started,text_end.started,text_end.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,,,,,,,,,,,,2.65,38,38,0,,,,,,Scenes_Dataset/kindergarten_A.jpg,"(600, 338)",Incongruent,Objects_Dataset/payment_terminal.png,"(285, 300)",old,left,Objects_Dataset/message_bottle.png,"(284, 177)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.9669018000004144,0.21587559999898076,,,,,,,,,,,,,,,,,,,,0,38,38,39,,,,,,,,,1741.2248139999992,,,,,,,,,,,,,,1741.2090012999997,1741.2248139999992,1743.4422538999988,1743.6915556000004,1743.8783998,1743.8587958999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.8749179000006,1743.8783998,1743.8783998,1743.8783998,1746.861135199999,left,1,0.9669018000004144,0.21587559999898076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
39,,,,,,,,,,,,2.6,39,39,0,,,,,,Scenes_Dataset/garage_A.jpg,"(600, 397)",Incongruent,Objects_Dataset/crown.png,"(300, 249)",old,left,Objects_Dataset/oxygen_mask_retouched.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,1.0505530000009458,0.21552259999953094,,,,,,,,,,,,,,,,,,,,0,39,39,38,,,,,,,,,1746.8746704000005,,,,,,,,,,,,,,1746.8616328999997,1746.8746704000005,1749.108387799999,1749.3599147999994,1749.4752638999998,1749.4603590999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.4712534999999,1749.4752638999998,1749.4752638999998,1749.4752638999998,1752.4590159,left,1,1.0505530000009458,0.21552259999953094,1752.4747724999997,1752.4747724999997,1752.4747724999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
19,,,,,,,,,,,,2.9,40,40,0,,,,,,Scenes_Dataset/island_A.jpg,"(600, 420)",Congruent,Objects_Dataset/message_bottle.png,"(284, 177)",old,left,Objects_Dataset/kayak.png,"(450, 338)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.0571569000003365,0.2159551000004285,,,,,,,,,,,,,,,,,,,,0,40,40,18,,,,,,,,,1752.4747724999997,,,,,,,,,,,,,,1752.4595630000003,1752.4747724999997,1754.7250967,1754.9758870000005,1755.3801473000003,1755.358984999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.3735681999988,1755.3801473000003,1755.3801473000003,1755.3801473000003,1758.3752937999998,left,1,1.0571569000003365,0.2159551000004285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
80,,,,,,,,,,,,3.1,41,41,0,,,,,,Scenes_Dataset/amusement_park_A.jpg,"(600, 400)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.0757241999999678,0.15253739999934623,,,,,,,,,,,,,,,,,,,,0,41,41,79,,,,,,,,,1758.3918808999988,,,,,,,,,,,,,,1758.37608,1758.3918808999988,1760.6087924000003,1760.8584625999993,1761.4976372,1761.4756691000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.4937678000006,1761.4976372,1761.4976372,1761.4976372,1764.4922711999989,right,1,1.0757241999999678,0.15253739999934623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
75,,,,,,,,,,,,2.85,42,42,0,,,,,,Scenes_Dataset/gymnasium_A.jpg,"(600, 399)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.8186071000000084,0.18382019999990007,,,,,,,,,,,,,,,,,,,,0,42,42,74,,,,,,,,,1764.508656,,,,,,,,,,,,,,1764.4928359000005,1764.508656,1766.7252743999998,1766.9753326999999,1767.3627655,1767.3423872999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.3591794000004,1767.3627655,1767.3627655,1767.3627655,1770.3588161999996,right,1,1.8186071000000084,0.18382019999990007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
61,,,,,,,,,,,,2.15,43,43,0,,,,,,Scenes_Dataset/office_work_B.jpg,"(600, 402)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.4908219000008103,0.18391609999889624,,,,,,,,,,,,,,,,,,,,0,43,43,60,,,,,,,,,1770.3752053999997,,,,,,,,,,,,,,1770.359583899999,1770.3752053999997,1772.5919348999996,1772.8424267999999,1772.5252464999994,1772.8257145999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.838534299999,1772.8424267999999,1772.8424267999999,1772.8424267999999,1775.8259885999996,right,1,1.4908219000008103,0.18391609999889624,1775.8418705999993,1775.8418705999993,1775.8418705999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
84,,,,,,,,,,,,2,44,44,0,,,,,,Scenes_Dataset/bedroom_A.jpg,"(600, 403)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,0.8481723000004422,0.17605120000007446,,,,,,,,,,,,,,,,,,,,0,44,44,83,,,,,,,,,1775.8418705999993,,,,,,,,,,,,,,1775.8265322999996,1775.8418705999993,1778.0752247,1778.3250718,1777.8418156999996,1778.3091169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.3188864999993,1778.3250718,1778.3250718,1778.3250718,1781.309431399999,right,1,0.8481723000004422,0.17605120000007446,1781.3253263999995,1781.3253263999995,1781.3253263999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
37,,,,,,,,,,,,2.5,45,45,0,,,,,,Scenes_Dataset/vault_A.jpg,"(600, 398)",Incongruent,Objects_Dataset/fan.png,"(350, 350)",old,left,Objects_Dataset/cactus.png,"(300, 248)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.7638766999989457,0.2559819000016432,,,,,,,,,,,,,,,,,,,,0,45,45,36,,,,,,,,,1781.3253263999995,,,,,,,,,,,,,,1781.3101850999992,1781.3253263999995,1783.560275599999,1783.8101102,1783.8253325999995,1783.8104927000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.8211671999998,1783.8253325999995,1783.8253325999995,1783.8253325999995,1786.811635099999,left,1,0.7638766999989457,0.2559819000016432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
57,,,,,,,,,,,,2.2,46,46,0,,,,,,Scenes_Dataset/road_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/wine_cork.png,"(250, 163)",old,left,Objects_Dataset/locker.png,"(264, 400)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,1.2081935000005615,0.22426749999976892,,,,,,,,,,,,,,,,,,,,0,46,46,56,,,,,,,,,1786.8288379000005,,,,,,,,,,,,,,1786.8120147999998,1786.8288379000005,1789.0605142999993,1789.3088926,1789.044503699999,1789.293585899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.3046476,1789.3088926,1789.3088926,1789.3088926,1792.2950800999988,left,1,1.2081935000005615,0.22426749999976892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
20,,,,,,,,,,,,2.95,47,47,0,,,,,,Scenes_Dataset/basketball_field_A.jpg,"(600, 399)",Congruent,Objects_Dataset/whistle.png,"(200, 151)",old,left,Objects_Dataset/basketball.png,"(282, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,right,0,1.2010166000000027,0.1841522000013356,,,,,,,,,,,,,,,,,,,,0,47,47,19,,,,,,,,,1792.3110259000005,,,,,,,,,,,,,,1792.2953687999998,1792.3110259000005,1794.5446579,1794.809609599999,1795.2601178999994,1795.2448243999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.256127999999,1795.2601178999994,1795.2601178999994,1795.2601178999994,1798.2454767999989,right,0,1.2010166000000027,0.1841522000013356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
23,,,,,,,,,,,,3.1,48,48,0,,,,,,Scenes_Dataset/desert_A.jpg,"(600, 375)",Congruent,Objects_Dataset/cactus.png,"(300, 248)",old,left,Objects_Dataset/canteen.png,"(150, 250)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.0356233999991673,0.2561712999995507,,,,,,,,,,,,,,,,,,,,0,48,48,22,,,,,,,,,1798.2598218000003,,,,,,,,,,,,,,1798.245970599999,1798.2598218000003,1800.5094126999993,1800.7606617000001,1801.3614638999989,1801.3433050999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.3571352,1801.3614638999989,1801.3614638999989,1801.3614638999989,1804.3436650999993,left,1,1.0356233999991673,0.2561712999995507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
36,,,,,,,,,,,,2.45,49,49,0,,,,,,Scenes_Dataset/stable_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/remote_control.png,"(300, 293)",old,left,Objects_Dataset/sword_retouched.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.7601377999999386,0.22402010000041628,,,,,,,,,,,,,,,,,,,,0,49,49,35,,,,,,,,,1804.3611500999996,,,,,,,,,,,,,,1804.3442641000001,1804.3611500999996,1806.594564699999,1806.8611665999997,1806.8260969000003,1806.8431335000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.8571812999999,1806.8611665999997,1806.8611665999997,1806.8611665999997,1809.843605099999,left,1,0.7601377999999386,0.22402010000041628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
56,,,,,,,,,,,,2.15,50,50,0,,,,,,Scenes_Dataset/fountain_A.jpg,"(600, 443)",Incongruent,Objects_Dataset/plasticine.png,"(250, 167)",old,left,Objects_Dataset/hands_dryer.png,"(350, 267)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.8105089000000589,0.19201240000074904,,,,,,,,,,,,,,,,,,,,0,50,50,55,,,,,,,,,1809.8614068999996,,,,,,,,,,,,,,1809.8444156999994,1809.8614068999996,1812.0940345,1812.3467210999988,1812.0107205000004,1812.3275555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.342912099999,1812.3467210999988,1812.3467210999988,1812.3467210999988,1815.3282280999993,left,1,0.8105089000000589,0.19201240000074904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
6,,,,,,,,,,,,2.25,51,51,0,,,,,,Scenes_Dataset/stationary_store_A.jpg,"(600, 370)",Congruent,Objects_Dataset/stapler.png,"(250, 178)",old,left,Objects_Dataset/envelope_retouched.png,"(250, 211)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,0.9466671000009228,0.21586410000054457,,,,,,,,,,,,,,,,,,,,0,51,51,5,,,,,,,,,1815.3443645999996,,,,,,,,,,,,,,1815.3287019999989,1815.3443645999996,1817.5773408999994,1817.8268807000004,1817.5940926999992,1817.810983899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.8234873000001,1817.8268807000004,1817.8268807000004,1817.8268807000004,1820.8113873999991,left,1,0.9466671000009228,0.21586410000054457,1820.8270703999988,1820.8270703999988,1820.8270703999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
65,,,,,,,,,,,,2.35,52,52,0,,,,,,Scenes_Dataset/toy_store_A.jpg,"(600, 399)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,left,0,1.3748879000013403,0.22422109999934037,,,,,,,,,,,,,,,,,,,,0,52,52,64,,,,,,,,,1820.8270703999988,,,,,,,,,,,,,,1820.8119449000005,1820.8270703999988,1823.0598706,1823.3104208999994,1823.1772800999988,1823.2956878000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.3066610000005,1823.3104208999994,1823.3104208999994,1823.3104208999994,1826.2955588999994,left,0,1.3748879000013403,0.22422109999934037,1826.3100059999997,1826.3100059999997,1826.3100059999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
50,,,,,,,,,,,,3.15,53,53,0,,,,,,Scenes_Dataset/playground_A.jpg,"(600, 337)",Incongruent,Objects_Dataset/water_dispenser.png,"(300, 300)",old,left,Objects_Dataset/wine_cork.png,"(250, 163)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,2.6640069000004587,0.17575890000080108,,,,,,,,,,,,,,,,,,,,0,53,53,49,,,,,,,,,1826.3100059999997,,,,,,,,,,,,,,1826.2958452999992,1826.3100059999997,1828.5598912000005,1828.809978199999,1829.4613977999998,1829.4442510999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.4538137,1829.4613977999998,1829.4613977999998,1829.4613977999998,1832.4603014000004,left,1,2.6640069000004587,0.17575890000080108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
82,,,,,,,,,,,,3.2,54,54,0,,,,,,Scenes_Dataset/classroom_A.jpg,"(600, 450)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.1667943000011292,0.18379679999998189,,,,,,,,,,,,,,,,,,,,0,54,54,81,,,,,,,,,1832.4769825999992,,,,,,,,,,,,,,1832.4607123999995,1832.4769825999992,1834.6936800000003,1834.9437622999994,1835.6784767999998,1835.6603906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.6704861999988,1835.6784767999998,1835.6784767999998,1835.6784767999998,1838.677454499999,right,1,1.1667943000011292,0.18379679999998189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
24,,,,,,,,,,,,3.15,55,55,0,,,,,,Scenes_Dataset/marina_A.jpg,"(600, 450)",Congruent,Objects_Dataset/sailor_hat.png,"(300, 250)",old,left,Objects_Dataset/rope.png,"(300, 248)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,0.961814799999047,0.22385270000086166,,,,,,,,,,,,,,,,,,,,0,55,55,23,,,,,,,,,1838.693199199999,,,,,,,,,,,,,,1838.6779530999993,1838.693199199999,1840.9105051999995,1841.1602712000004,1841.8434892000005,1841.8270702999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.8312843000003,1841.8434892000005,1841.8434892000005,1841.8434892000005,1844.8292442999991,left,1,0.961814799999047,0.22385270000086166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
68,,,,,,,,,,,,2.5,56,56,0,,,,,,Scenes_Dataset/hut_B.jpg,"(600, 400)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,0.8124721999993199,0.15174040000056266,,,,,,,,,,,,,,,,,,,,0,56,56,67,,,,,,,,,1844.8433611,,,,,,,,,,,,,,1844.8295378000003,1844.8433611,1847.0769017000002,1847.3275601000005,1847.3449672999996,1847.3278627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.3410931999988,1847.3449672999996,1847.3449672999996,1847.3449672999996,1850.3436984,right,1,0.8124721999993199,0.15174040000056266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
79,,,,,,,,,,,,3.05,57,57,0,,,,,,Scenes_Dataset/construction_A.jpg,"(600, 440)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.5299665000002278,0.1439276000000973,,,,,,,,,,,,,,,,,,,,0,57,57,78,,,,,,,,,1850.360252999999,,,,,,,,,,,,,,1850.3440885,1850.360252999999,1852.577023599999,1852.8271021,1853.411186899999,1853.3939028999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.4074810999991,1853.411186899999,1853.411186899999,1853.411186899999,1856.3939778999993,right,1,1.5299665000002278,0.1439276000000973,1856.4104220999998,1856.4104220999998,1856.4104220999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
88,,,,,,,,,,,,2.2,58,58,0,,,,,,Scenes_Dataset/library_A.jpg,"(600, 478)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.1569614000000001,0.15987870000026305,,,,,,,,,,,,,,,,,,,,0,58,58,87,,,,,,,,,1856.4104220999998,,,,,,,,,,,,,,1856.3943044999996,1856.4104220999998,1858.6436783999998,1858.8962904,1858.6105470999992,1858.877540399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.8922488999997,1858.8962904,1858.8962904,1858.8962904,1861.8944137999988,right,1,1.1569614000000001,0.15987870000026305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
